LEAVING COND WATER TEMP.suministro condensador ch3 (deg F);CONDENSER PRESSURE.presion de Condensador (psi);EVAPORATOR PRESSURE.Presion Evaporador (psi);ENTERING COND WATER TEMP.retorno condensador ch3 (deg F);ENTERING CHW TEMP.retorno ch3 (deg F);LEAVING CHW TEMP.suministro ch3 (deg F);DISCHARGE TEMP.Temperatura Descarga (deg F);OIL SUMP TEMPERATURE.temperatura deposito aceite (deg F);EVAP SATURATION TEMP.Temperatura Saturacion Evaporador (deg F);COND SATURATION TEMP.Temperatura Saturacion Condensacion (deg F);OIL SUMP PRESSURE.Presion deposito aceite (psi);MOTOR CURRENT PCT FLA.% FLA CHILLER (%)
80.6;109.6;37.5;78.5;51.6;44.0;104.9;123.4;42.4;92.5;36.6;62.0
80.6;109.4;37.5;78.5;51.6;44.2;104.7;123.5;42.5;92.9;36.5;62.0
80.6;109.7;37.5;78.5;51.7;44.0;104.8;123.5;42.5;92.9;36.4;64.0
81.9;109.7;37.5;78.5;52.0;44.1;104.9;123.3;42.5;92.9;36.2;64.0
80.8;109.2;37.3;78.3;51.6;44.0;104.8;123.0;42.4;92.5;36.2;63.0
80.8;109.8;37.2;78.3;52.1;44.0;105.0;122.9;42.4;92.4;36.1;63.0
80.8;108.5;37.6;78.3;51.9;44.1;103.9;123.2;42.6;92.0;36.5;62.0
80.8;108.6;37.6;78.3;52.1;44.2;103.9;123.0;42.6;92.6;36.4;62.0
80.8;109.4;37.5;78.3;52.2;44.0;104.6;122.7;42.4;92.6;36.3;61.0
81.5;108.6;37.5;78.5;52.2;44.2;104.1;122.8;42.4;92.6;36.3;60.0
81.5;108.4;37.2;78.5;51.4;43.9;104.2;122.7;42.4;91.8;36.2;59.0
81.5;108.3;37.4;78.5;51.8;44.0;104.1;122.9;42.5;92.1;36.3;58.0
81.5;110.8;37.5;78.5;52.4;44.2;105.0;122.8;42.5;94.0;36.2;58.0
81.5;110.4;37.5;78.5;52.0;44.2;105.4;122.8;42.6;93.3;36.2;58.0
82.3;110.8;37.3;78.5;52.0;44.1;105.6;122.8;42.5;93.2;36.0;59.0
82.3;111.5;37.4;78.5;51.8;44.0;105.8;123.2;42.5;94.0;36.3;59.0
82.3;113.8;37.4;78.5;52.2;44.1;107.0;123.5;42.6;94.9;36.1;58.0
83.4;113.2;37.3;78.5;52.6;44.0;106.8;123.3;42.3;94.6;35.8;57.0
83.4;111.8;37.5;78.5;52.1;44.1;106.4;123.4;42.5;94.0;36.3;55.0
82.8;112.8;37.3;79.1;52.5;43.9;106.6;123.2;42.2;94.5;35.9;56.0
82.8;113.2;37.3;79.1;52.7;44.0;107.0;123.3;42.2;94.5;35.8;54.0
82.8;113.5;37.3;79.1;52.6;44.1;106.8;123.2;42.4;94.9;35.8;55.0
82.7;114.7;37.4;79.1;52.9;44.2;107.8;123.1;42.4;95.5;35.7;55.0
82.9;113.6;37.4;79.1;52.5;44.2;107.3;123.7;42.4;95.1;36.0;54.0
83.1;115.2;37.4;79.6;52.7;44.0;108.0;123.4;42.4;95.6;35.8;53.0
83.0;114.7;37.3;79.6;52.8;44.0;107.7;123.4;42.3;95.3;35.8;51.0
83.0;114.5;37.4;79.6;52.7;44.1;107.6;123.7;42.4;95.3;35.8;50.0
82.9;115.1;37.1;79.6;52.7;44.0;108.3;123.4;42.4;95.0;35.6;50.0
82.8;112.7;37.5;79.6;52.2;44.2;107.6;123.6;42.5;95.2;36.4;50.0
82.7;114.6;37.2;79.6;52.6;44.1;107.9;123.6;42.4;96.6;35.6;49.0
82.6;116.9;37.4;79.6;53.0;44.2;109.3;123.9;42.4;96.7;35.8;48.0
82.4;116.4;37.5;79.6;53.1;44.0;108.9;123.9;42.4;96.5;35.8;47.0
82.2;115.3;37.3;79.6;52.6;44.0;108.8;124.0;42.2;95.7;35.8;45.0
82.2;113.5;37.4;79.6;52.1;44.2;107.5;124.3;42.4;94.7;36.2;44.0
82.3;115.7;37.4;79.4;52.9;44.1;108.1;124.2;42.3;95.9;35.8;42.0
82.3;116.6;37.0;79.4;53.2;43.9;109.0;123.9;42.1;95.8;35.3;54.0
82.4;116.0;37.4;79.4;53.0;44.1;109.0;123.9;42.4;95.7;35.7;40.0
82.5;113.0;37.4;79.4;52.4;44.2;107.3;124.1;42.5;94.7;36.2;54.0
82.7;112.6;37.3;79.4;52.5;44.1;106.7;123.9;42.4;94.5;36.0;55.0
82.8;111.9;37.4;79.6;52.3;44.2;106.2;123.8;42.3;94.4;36.0;56.0
82.8;112.7;37.3;79.6;52.8;44.0;106.6;123.5;42.3;94.3;35.8;57.0
82.8;113.0;37.1;79.6;52.5;44.1;107.0;123.3;42.5;94.1;35.8;58.0
82.8;111.9;37.3;79.6;52.3;43.9;106.4;123.6;42.1;94.0;35.9;57.0
84.0;110.9;37.4;79.6;52.1;44.1;105.8;123.9;42.4;93.4;36.2;58.0
83.1;112.7;37.2;79.5;52.7;44.0;106.6;123.6;42.2;94.3;35.8;58.0
83.1;113.6;37.2;79.5;52.9;44.0;107.3;123.3;42.2;94.6;35.8;59.0
83.1;113.0;37.1;79.5;52.9;44.1;107.2;123.6;42.3;94.7;35.7;59.0
83.1;112.5;37.5;79.5;52.7;44.1;106.7;123.6;42.3;94.4;36.1;59.0
83.1;113.8;37.4;79.5;52.6;44.0;107.2;123.5;42.3;94.9;35.8;59.0
83.3;113.4;37.3;79.7;52.8;44.1;107.1;123.4;42.1;94.9;35.7;59.0
83.3;113.9;37.3;79.7;52.7;44.0;107.2;123.3;42.3;94.5;35.7;61.0
83.3;113.2;37.3;79.7;52.5;44.2;106.9;123.3;42.5;93.9;35.8;60.0
83.3;112.4;37.4;79.7;52.6;44.1;107.0;123.3;42.4;94.0;35.9;60.0
83.3;112.6;37.2;79.7;53.0;44.1;106.8;123.2;42.4;94.4;35.7;59.0
83.6;113.2;37.4;79.8;53.3;44.1;107.2;123.3;42.3;95.1;35.8;60.0
83.6;112.1;37.4;79.8;52.4;44.0;106.5;123.5;42.3;93.8;36.1;59.0
83.6;111.1;37.4;79.8;52.2;44.3;105.8;123.5;42.6;93.8;36.2;59.0
83.6;112.2;37.5;79.8;52.4;44.1;106.4;123.5;42.3;94.5;36.2;54.0
83.6;113.3;37.4;79.8;52.2;44.0;107.0;123.2;42.2;94.6;35.8;56.0
83.7;112.7;37.3;79.7;52.4;44.0;106.6;123.3;42.2;94.3;35.8;55.0
83.7;111.5;37.2;79.7;51.7;44.1;106.2;123.4;42.5;93.2;36.1;54.0
83.7;109.1;37.4;79.7;51.5;43.9;104.7;123.7;42.3;92.6;36.5;52.0
83.7;110.7;37.5;79.7;52.2;44.1;105.1;123.5;42.4;93.4;36.2;54.0
83.7;112.6;37.3;79.7;52.8;44.1;106.1;123.0;42.3;94.4;35.8;52.0
83.9;112.7;37.1;79.6;51.8;43.8;106.7;122.8;42.2;93.7;35.7;47.0
83.9;108.8;37.4;79.6;51.9;44.0;104.8;123.5;42.4;92.6;36.4;35.0
82.9;109.2;37.4;79.6;51.8;44.2;104.6;123.4;42.6;92.6;36.4;32.0
82.9;109.9;37.5;79.6;52.4;44.2;104.8;123.4;42.5;93.2;36.3;34.0
82.9;111.1;37.2;79.6;51.7;43.9;105.8;123.3;42.5;92.9;36.1;33.0
83.5;108.9;37.3;79.5;51.5;43.9;104.8;123.7;41.9;92.8;36.5;32.0
82.5;108.6;37.5;79.5;51.7;44.1;104.5;123.6;42.5;92.3;36.6;32.0
82.7;108.6;37.4;79.5;51.5;44.0;104.3;123.6;42.4;92.3;36.5;33.0
82.5;108.6;37.4;79.5;51.8;44.2;104.4;123.8;42.6;92.4;36.6;32.0
82.4;109.4;37.6;79.5;51.7;44.2;104.7;123.7;42.5;92.8;36.6;32.0
82.3;108.2;37.4;79.5;51.1;43.9;104.1;123.6;42.3;92.0;36.6;31.0
82.4;107.2;37.3;79.5;50.8;43.9;104.3;124.0;42.4;91.2;36.7;32.0
82.3;106.5;37.4;79.5;50.9;44.0;103.8;124.2;42.4;91.1;36.7;31.0
82.1;101.3;41.4;79.5;50.6;48.2;102.8;124.3;48.0;85.9;37.8;32.0
81.9;90.2;40.7;79.5;51.3;48.1;106.0;125.5;46.7;83.7;39.4;33.0
82.1;96.7;43.6;79.5;52.2;48.0;105.9;127.2;46.4;85.0;38.4;33.0
82.3;101.0;40.2;79.5;51.6;49.6;104.7;127.0;49.9;84.6;37.4;33.0
82.3;98.2;40.6;79.5;51.5;49.2;106.9;127.4;45.2;83.5;39.1;32.0
82.3;99.9;40.7;79.5;52.1;47.1;105.7;128.0;46.3;88.2;36.6;34.0
82.3;100.0;41.4;79.5;51.6;47.1;103.0;126.7;47.1;85.3;37.2;31.0
82.4;100.5;41.1;79.3;51.5;47.8;103.8;125.9;47.1;84.4;36.9;30.0
82.4;95.3;39.4;79.3;51.7;49.5;104.2;126.1;49.3;84.8;37.0;32.0
82.4;92.3;44.9;79.3;51.8;49.4;106.0;126.7;49.7;84.5;39.4;30.0
82.4;99.7;40.2;79.3;51.6;49.2;106.3;127.2;49.3;83.3;38.4;33.0
82.4;97.2;41.0;79.3;51.7;49.0;105.6;127.7;48.9;82.0;37.8;37.0
82.7;95.4;42.1;79.0;51.5;48.5;105.6;127.6;45.3;81.4;35.0;41.0
82.7;94.6;42.4;79.0;51.2;48.0;104.7;127.7;46.5;81.9;37.7;32.0
82.7;93.5;40.3;79.0;51.1;48.7;108.3;131.0;46.4;81.4;36.6;29.0
82.7;93.7;43.0;79.0;50.8;47.5;107.8;131.4;47.0;84.7;34.7;29.0
82.7;92.3;44.0;79.0;50.6;47.2;106.3;130.7;46.7;82.7;39.1;32.0
83.0;90.5;40.7;79.1;50.9;48.3;109.0;130.8;44.7;82.9;36.0;36.0
83.0;88.8;43.1;79.1;51.1;47.3;107.9;131.8;44.8;84.9;36.5;32.0
82.9;94.5;41.7;79.1;50.6;47.4;105.6;131.2;45.0;84.4;36.4;30.0
82.9;89.4;40.3;79.1;50.3;49.2;106.0;130.3;49.7;82.0;36.8;35.0
82.9;88.8;43.6;79.1;50.8;48.7;107.6;131.0;49.2;81.8;39.0;40.0
83.2;89.4;39.7;79.2;51.1;49.0;106.9;131.6;45.2;79.1;36.9;44.0
82.1;90.0;39.9;79.2;50.8;47.1;104.6;130.7;46.4;82.8;37.9;51.0
82.2;88.3;44.0;79.2;50.3;48.5;104.6;129.6;47.9;81.7;38.0;52.0
81.9;86.9;38.2;79.2;50.7;47.4;106.4;129.6;45.0;79.5;34.9;54.0
83.2;83.9;41.1;79.2;50.7;48.8;103.2;129.6;48.1;79.6;37.5;57.0
82.4;84.6;38.9;79.3;50.4;48.7;101.6;128.7;48.7;79.3;37.1;56.0
82.3;84.7;44.5;79.3;50.6;48.3;102.9;128.1;44.1;79.8;39.7;58.0
82.5;85.8;38.9;79.3;50.8;48.5;104.3;128.5;45.9;77.6;38.0;58.0
81.9;88.3;41.9;79.3;50.6;47.8;102.4;128.2;46.8;78.3;34.3;58.0
81.5;87.0;43.4;79.3;50.5;47.0;101.9;127.4;48.3;79.5;38.1;58.0
82.3;83.0;45.0;79.3;50.7;48.3;102.5;127.2;46.9;78.3;38.1;56.0
82.3;83.8;45.7;79.3;50.8;48.5;102.9;127.5;46.8;79.9;37.3;58.0
82.3;87.4;40.0;79.3;50.6;48.8;102.4;127.7;48.7;80.7;39.2;56.0
81.3;84.3;40.0;79.3;50.4;48.9;102.6;127.3;49.2;79.3;39.8;58.0
81.3;84.9;40.1;79.3;50.1;48.3;102.5;127.4;48.1;78.9;37.9;57.0
81.9;87.7;43.9;78.9;50.5;48.3;103.7;127.7;49.7;80.7;34.7;57.0
81.9;87.6;39.6;78.9;51.1;49.4;105.7;128.6;43.9;77.7;38.1;56.0
81.9;83.7;39.8;78.9;51.2;47.6;104.6;129.4;48.9;78.7;39.4;58.0
81.9;88.2;40.8;78.9;50.9;47.6;104.8;129.2;47.2;80.7;33.8;57.0
80.7;91.3;42.8;78.9;51.5;48.3;105.6;128.7;46.2;81.9;33.8;54.0
80.8;96.7;39.3;78.7;51.6;48.8;103.6;128.0;48.1;83.3;36.6;50.0
80.8;98.5;38.1;78.7;50.4;44.2;101.4;126.7;42.8;87.4;36.0;48.0
80.8;98.3;37.6;78.7;49.1;44.0;100.6;124.9;42.5;86.3;35.8;45.0
80.8;95.4;37.8;78.7;48.7;43.8;99.6;124.4;42.9;84.9;35.8;44.0
81.8;94.2;37.9;78.7;48.3;44.0;100.3;124.5;42.7;84.5;34.1;40.0
82.0;93.1;37.8;78.6;47.9;45.8;100.4;125.2;41.2;84.0;33.6;31.0
82.0;93.5;37.2;78.6;48.0;45.9;102.8;126.7;42.0;83.4;33.2;29.0
82.0;97.0;37.9;78.6;53.3;45.3;101.5;127.8;43.7;90.8;35.7;29.0
82.0;109.7;37.4;78.6;52.8;44.0;104.6;124.0;42.4;92.7;35.6;28.0
81.9;106.5;37.3;78.6;51.7;44.0;103.4;123.0;42.3;91.1;36.1;28.0
81.9;102.9;37.6;79.1;51.1;43.8;101.3;122.9;42.5;89.4;36.9;28.0
81.7;102.2;37.6;79.1;51.1;43.7;100.7;122.7;42.8;89.1;37.0;29.0
82.7;104.1;37.4;79.1;50.9;43.8;101.0;122.3;42.4;90.0;36.5;28.0
81.7;103.2;37.8;79.1;51.2;43.8;100.7;122.4;42.3;89.8;37.0;31.0
81.7;102.6;37.6;79.1;51.1;44.1;100.7;122.2;42.6;89.3;36.9;29.0
81.7;103.0;37.6;79.1;50.6;44.0;100.6;122.3;42.4;89.4;36.9;33.0
81.6;105.0;37.4;79.1;51.5;43.9;100.7;122.1;42.4;90.5;36.4;35.0
81.6;104.3;37.2;79.1;50.8;44.1;101.6;122.2;42.5;89.2;36.3;37.0
81.7;103.0;37.6;79.1;51.1;44.2;100.8;122.4;42.8;89.4;37.0;42.0
81.5;103.2;37.8;79.1;50.9;44.1;101.0;122.2;42.4;89.6;37.2;47.0
81.5;102.7;37.6;79.1;50.9;44.2;100.8;122.2;42.6;89.1;37.1;49.0
81.5;102.7;37.7;79.1;51.3;43.9;100.6;122.1;42.6;89.1;37.0;51.0
81.5;102.7;37.7;79.1;51.4;44.2;100.8;122.0;42.8;89.2;36.9;50.0
81.5;102.4;37.5;79.1;50.9;44.1;100.8;122.1;42.5;89.2;36.7;29.0
80.3;102.6;37.6;79.1;50.7;44.1;100.6;122.1;42.5;89.0;37.0;31.0
80.7;102.4;37.5;78.5;50.7;44.0;100.6;122.1;42.4;89.0;36.9;34.0
80.7;102.8;37.5;78.5;50.9;44.1;100.8;122.3;42.5;89.2;36.7;40.0
80.7;103.3;37.8;78.5;51.2;44.2;101.0;122.2;42.4;90.0;37.2;44.0
80.7;103.9;37.5;78.5;51.1;44.0;101.4;122.4;42.7;89.5;37.2;47.0
80.7;104.9;37.4;78.5;50.9;44.0;102.0;122.4;42.9;89.8;36.5;50.0
80.7;105.4;37.5;78.3;50.7;44.1;102.3;122.7;42.9;89.8;36.6;49.0
80.7;105.4;37.5;78.3;51.1;44.1;102.2;122.6;42.5;90.7;36.6;50.0
80.7;106.6;37.5;78.3;51.2;44.2;102.8;122.8;42.5;91.3;36.7;53.0
79.7;107.7;37.3;78.3;51.5;44.0;103.5;123.0;42.4;91.7;36.3;50.0
79.7;108.2;37.4;78.3;51.4;43.9;103.9;122.9;42.4;91.9;36.4;48.0
79.7;107.5;37.5;78.0;51.7;44.2;103.7;123.2;42.5;91.7;36.6;47.0
80.8;108.6;37.4;78.0;51.6;44.1;104.2;123.1;42.5;92.4;36.4;47.0
79.8;109.4;37.5;78.0;51.9;44.2;104.5;123.2;42.5;92.7;36.3;39.0
79.8;109.2;37.1;78.0;51.6;44.3;104.7;123.3;42.6;92.3;35.6;35.0
79.8;108.4;37.4;78.0;51.6;44.2;104.7;123.5;42.6;92.1;36.6;30.0
80.4;109.4;37.5;78.1;52.1;44.1;104.4;123.5;42.5;93.1;36.5;29.0
80.4;109.8;37.5;78.1;51.9;44.0;105.1;123.4;42.5;92.8;36.5;29.0
80.4;109.0;37.4;78.1;51.6;44.1;104.8;123.5;42.3;92.7;36.5;29.0
80.4;110.6;37.4;78.1;52.0;44.1;105.3;123.4;42.3;93.1;36.2;29.0
80.4;109.0;36.9;78.1;51.7;44.3;104.7;123.4;42.5;92.2;35.8;30.0
81.1;108.6;37.3;78.2;51.8;44.1;104.3;123.6;42.5;92.1;36.3;33.0
81.0;108.5;37.5;78.2;52.1;44.2;104.3;123.5;42.4;92.1;36.6;39.0
81.0;107.6;37.4;78.2;51.7;43.9;103.7;123.3;42.4;91.6;36.3;38.0
81.0;106.9;37.3;78.2;51.2;44.0;103.5;123.4;42.3;91.2;36.4;44.0
81.0;107.6;37.5;78.2;51.6;44.1;103.9;123.8;42.6;91.8;36.8;44.0
81.0;107.6;37.5;78.5;51.6;44.1;103.9;123.6;42.5;91.7;36.4;47.0
81.0;107.9;37.5;78.5;51.8;44.2;103.9;123.5;42.6;91.9;36.5;48.0
81.0;107.2;37.4;78.5;51.7;44.2;103.8;123.5;42.6;91.7;36.4;49.0
81.0;107.6;37.4;78.5;51.6;44.1;103.8;123.7;42.5;92.0;36.5;51.0
81.0;108.5;37.6;78.5;52.0;44.1;104.0;123.7;42.5;92.3;36.4;52.0
80.3;109.3;37.5;78.5;51.4;43.6;104.6;123.5;42.3;92.4;36.5;52.0
80.3;107.0;37.3;78.5;51.5;44.0;103.9;123.7;42.5;91.4;36.4;52.0
80.3;107.7;37.6;78.5;52.1;44.2;103.8;123.8;42.5;92.3;36.6;53.0
80.3;109.5;37.4;78.5;52.1;44.0;104.5;123.3;42.3;92.8;36.0;54.0
80.3;108.2;37.3;78.5;51.6;44.0;104.3;123.3;42.3;92.1;36.3;54.0
81.0;107.4;37.4;78.4;51.9;44.2;103.8;123.6;42.6;91.7;36.5;55.0
81.0;108.1;37.6;78.4;52.2;44.3;104.0;123.5;42.6;92.5;36.6;55.0
81.0;111.8;37.4;78.4;52.2;44.0;105.8;123.2;42.1;93.9;35.8;56.0
81.0;109.7;37.3;78.4;51.7;43.8;105.0;123.3;42.3;92.3;36.1;56.0
81.0;109.3;37.4;78.4;52.0;44.1;104.4;123.3;42.4;92.6;36.1;55.0
81.0;109.1;37.3;78.4;52.1;44.1;104.5;123.2;42.3;92.5;36.1;55.0
81.1;109.2;37.3;78.4;51.9;44.0;104.4;123.1;42.5;92.7;36.5;54.0
81.0;108.5;37.2;78.4;51.7;44.0;104.3;123.2;42.4;91.9;36.2;49.0
81.0;107.1;37.4;78.4;52.0;44.0;103.6;123.3;42.4;91.5;36.5;50.0
81.0;107.7;37.4;78.4;51.6;44.0;103.6;123.0;42.4;91.8;36.3;49.0
80.6;107.0;37.4;78.5;51.8;44.2;103.5;123.1;42.4;91.4;36.4;47.0
80.6;106.8;37.4;78.5;51.7;44.1;103.3;123.3;42.5;91.4;36.4;45.0
80.6;107.0;37.6;78.5;51.8;44.0;103.2;123.3;42.4;91.9;36.5;42.0
80.6;106.4;37.4;78.5;51.5;44.3;103.5;123.2;42.7;91.1;36.6;38.0
80.6;108.1;37.3;78.5;51.5;43.9;103.1;123.2;42.1;91.8;36.4;30.0
81.5;106.7;37.1;78.6;51.1;43.8;103.5;123.1;42.0;91.2;36.2;29.0
81.5;106.0;37.6;78.6;51.2;44.1;102.8;123.6;42.4;90.8;36.9;29.0
81.5;105.7;37.4;78.6;51.1;44.0;102.7;123.3;42.4;90.7;36.8;49.0
81.5;105.5;37.6;78.6;51.2;44.0;102.2;123.1;42.4;90.4;36.6;50.0
81.5;102.8;37.6;78.6;50.8;44.1;101.3;123.0;42.5;89.0;37.0;48.0
81.6;103.3;37.3;78.9;51.1;43.9;101.5;122.7;42.7;89.3;36.5;48.0
81.6;103.4;37.6;78.9;50.9;44.2;101.8;122.7;42.8;89.6;37.2;49.0
81.6;103.8;37.6;78.9;51.2;44.0;102.0;122.7;42.1;90.5;37.2;48.0
82.7;102.7;37.4;78.9;50.6;43.9;101.4;122.9;42.4;89.0;36.9;47.0
82.7;101.8;37.5;78.9;50.9;44.0;100.7;122.9;42.4;89.0;36.6;46.0
81.8;102.3;37.8;79.1;51.0;44.1;100.8;122.6;42.5;89.2;37.0;44.0
82.8;102.1;37.3;79.1;50.4;43.9;101.0;122.6;42.4;88.7;36.8;35.0
82.7;101.9;37.8;79.1;50.9;44.2;100.8;122.8;42.4;89.2;37.0;30.0
81.4;98.7;40.2;79.1;51.7;46.9;100.6;122.7;45.6;86.1;37.4;29.0
81.4;97.6;40.7;79.1;52.2;47.0;100.2;123.0;45.7;86.4;37.4;29.0
80.8;100.0;40.6;79.2;53.1;46.9;99.9;122.5;45.8;87.7;39.1;29.0
80.8;100.5;40.7;79.2;53.3;47.0;101.5;122.1;45.4;88.1;37.1;29.0
80.8;98.7;40.6;79.2;52.2;47.0;100.5;122.4;45.6;86.4;37.6;29.0
80.8;98.4;40.7;79.2;52.8;46.9;99.8;122.2;45.7;87.0;37.6;31.0
80.8;99.3;41.6;79.2;52.8;47.2;101.0;122.0;46.9;85.7;36.9;35.0
81.1;100.5;41.1;78.8;52.9;47.1;101.5;122.5;46.1;87.1;36.9;35.0
81.1;100.4;41.0;78.8;52.7;47.8;101.4;122.5;47.1;86.2;36.9;40.0
81.1;98.9;42.1;78.8;52.5;46.6;101.7;122.6;44.7;88.2;36.9;46.0
81.1;100.6;39.3;78.8;52.6;48.1;101.5;122.7;47.7;85.2;37.1;48.0
81.1;96.5;42.9;78.8;52.6;46.8;101.0;123.1;45.1;87.8;37.9;51.0
80.3;100.2;40.0;78.7;52.2;46.2;101.6;122.9;44.1;87.9;36.6;49.0
80.3;98.0;40.1;78.7;52.2;46.8;101.6;123.2;44.3;86.5;36.9;50.0
80.3;94.5;43.6;78.7;50.9;48.8;105.9;131.7;48.9;81.6;35.1;50.0
80.3;90.1;44.6;78.7;50.4;46.9;106.2;131.0;48.6;83.5;39.0;48.0
80.3;88.0;40.1;78.7;50.2;47.1;106.7;130.4;49.2;80.1;40.1;47.0
81.2;91.2;39.6;78.5;50.8;48.3;108.4;131.4;44.6;82.9;38.0;45.0
81.2;91.4;39.8;78.5;50.9;48.8;109.1;132.4;48.4;79.9;38.3;43.0
81.2;91.7;44.0;78.5;50.8;48.8;109.2;133.5;43.8;83.3;35.8;36.0
81.2;92.2;39.2;78.5;50.7;48.8;109.3;133.6;47.7;80.2;35.0;34.0
81.2;86.2;45.6;78.5;51.3;49.0;109.1;134.5;47.5;83.2;34.7;31.0
80.5;93.7;39.8;78.4;51.1;48.7;108.4;134.4;44.6;83.7;34.8;29.0
80.5;95.2;39.5;78.4;50.4;48.8;106.6;133.0;44.5;84.3;35.8;29.0
81.5;91.0;42.8;78.4;50.6;50.1;108.9;132.3;50.9;80.6;37.9;29.0
80.4;89.2;42.8;78.4;51.0;48.1;109.6;133.4;47.5;81.0;33.6;29.0
80.4;92.8;43.3;78.4;50.6;47.3;107.6;132.5;45.4;83.8;35.7;31.0
81.2;86.1;45.2;78.5;50.5;48.8;108.3;132.2;43.2;82.5;34.7;31.0
81.2;91.8;39.5;78.5;51.1;49.1;109.3;133.0;44.5;80.8;38.0;37.0
81.2;92.2;43.4;78.5;50.8;48.1;107.7;133.3;46.3;81.9;38.2;43.0
81.2;90.9;43.9;78.5;50.3;47.5;106.0;131.9;50.1;79.0;36.4;46.0
81.2;87.8;38.0;78.5;50.5;48.8;108.7;132.0;46.7;78.2;35.8;49.0
80.6;86.0;44.4;78.4;50.9;49.0;104.7;132.1;44.2;80.3;36.9;49.0
80.6;83.6;40.8;78.4;50.7;48.6;104.8;131.2;47.1;78.9;39.6;51.0
80.6;82.7;45.6;78.4;50.4;48.7;105.1;130.4;43.6;79.8;39.0;50.0
80.6;86.5;38.6;78.4;50.7;47.9;105.5;130.6;50.2;80.7;35.4;49.0
80.6;87.1;40.4;78.4;50.8;48.5;104.4;130.5;46.7;80.7;38.8;47.0
80.3;91.0;39.5;78.1;50.6;47.9;105.9;130.0;47.3;80.7;34.7;46.0
80.3;86.7;42.0;78.1;50.8;47.6;108.9;131.3;45.0;82.1;33.4;45.0
80.3;90.4;39.9;78.1;51.0;48.7;108.5;132.2;48.8;79.8;38.7;40.0
80.3;88.3;44.3;78.1;51.1;47.2;107.8;132.5;45.0;84.3;34.5;45.0
80.3;89.1;44.8;78.1;51.6;48.7;105.3;131.5;47.2;82.6;35.4;46.0
80.6;97.7;39.8;78.2;51.5;47.3;104.5;129.8;45.3;85.4;35.7;47.0
80.6;99.7;37.9;78.2;50.5;44.3;102.3;128.0;43.0;88.2;36.0;48.0
80.6;100.3;37.4;78.2;48.7;44.1;100.8;125.6;42.6;86.4;36.8;50.0
80.6;99.1;37.7;78.2;48.9;44.9;101.8;125.0;44.3;86.1;34.8;49.0
80.6;97.4;38.2;78.2;48.3;43.6;101.8;125.2;41.9;86.3;34.5;51.0
81.2;91.0;41.7;78.0;48.1;43.9;102.5;125.8;41.5;84.7;37.1;52.0
81.0;88.0;40.4;78.0;48.1;44.8;105.0;127.7;46.2;84.1;36.1;52.0
79.8;92.8;41.5;78.0;52.0;45.0;104.0;128.7;43.4;89.0;35.0;52.0
79.8;107.9;37.7;78.0;52.4;44.1;103.3;125.2;42.6;92.5;36.5;51.0
79.8;108.0;37.4;78.0;50.9;43.8;103.9;123.1;42.0;90.8;36.0;52.0
80.5;101.8;37.4;78.0;50.3;44.2;101.1;123.2;42.7;88.2;36.8;52.0
80.5;102.2;37.2;78.0;50.3;44.2;100.6;122.9;42.5;88.5;36.9;56.0
80.5;101.6;37.6;78.0;50.4;43.9;100.3;122.7;42.3;88.8;37.2;55.0
80.5;101.0;37.7;78.0;50.1;44.1;100.3;122.7;42.6;88.2;37.3;53.0
80.5;100.6;37.6;78.0;50.1;44.0;100.1;122.7;42.6;88.3;37.2;47.0
79.9;101.5;37.8;78.2;50.4;44.0;100.3;122.7;42.6;89.1;37.5;46.0
79.9;103.5;37.8;78.2;50.5;44.2;101.1;122.7;42.0;90.1;37.2;44.0
79.9;104.4;37.5;78.2;50.5;44.0;102.1;122.6;42.3;90.1;36.9;43.0
79.9;103.1;37.5;78.2;50.3;44.1;101.2;122.7;42.6;89.4;37.2;38.0
79.9;102.8;37.5;78.2;50.6;44.2;101.1;122.7;42.7;89.5;37.2;31.0
80.6;103.4;37.7;77.8;50.7;43.8;101.3;122.7;42.7;89.9;37.4;31.0
80.6;103.3;37.8;77.8;50.7;43.8;101.3;123.0;42.7;90.0;37.3;29.0
80.6;103.9;37.7;77.8;50.5;44.2;101.8;122.9;42.6;90.1;37.3;28.0
80.6;104.4;37.6;77.8;50.6;43.9;102.2;123.1;43.1;90.0;37.2;29.0
80.6;106.3;37.5;77.8;50.8;44.0;102.8;123.0;42.5;90.9;36.8;29.0
81.5;106.7;37.6;78.2;51.0;43.9;103.2;123.4;42.5;91.2;36.9;30.0
81.5;106.2;37.7;78.2;51.6;44.2;102.8;123.3;42.9;91.0;36.9;32.0
81.5;106.4;37.4;78.2;51.0;44.1;103.0;123.2;42.4;90.8;36.6;33.0
81.5;105.1;37.5;78.2;50.8;43.8;102.4;123.2;42.5;90.3;36.8;33.0
81.5;104.3;37.4;78.2;50.8;43.8;101.3;123.2;42.2;90.3;37.0;32.0
80.6;105.6;37.6;78.4;51.1;44.3;102.2;123.1;42.6;90.7;37.2;33.0
81.6;108.1;37.4;78.4;51.6;44.1;103.7;123.3;42.4;91.8;36.6;34.0
81.6;106.6;37.2;78.4;51.1;44.0;103.9;123.6;42.5;91.1;36.6;35.0
80.6;106.3;37.5;78.4;50.8;43.8;103.3;123.9;42.4;91.0;36.7;32.0
80.7;105.9;37.6;78.4;51.3;44.0;103.3;123.9;42.4;90.7;36.7;35.0
